2.097837747761999975e-07 1.000000000000000000e+00
8.597233459334000091e-07 9.999999913525965400e-01
1.509667011122000063e-06 9.999999721949414111e-01
2.159619211976999944e-06 9.999999425267166453e-01
2.809584390291999871e-06 9.999999023472870840e-01
3.459566988123000177e-06 9.999998516555937966e-01
4.109571447888000417e-06 9.999997904503656887e-01
4.759602212468000216e-06 9.999997187303323321e-01
5.409663725310000164e-06 9.999996364935872517e-01
6.059760430525999643e-06 9.999995437381187235e-01
6.709896772994999922e-06 9.999994404617027488e-01
7.360077198464000129e-06 9.999993266617975829e-01
8.010306153652999690e-06 9.999992023354382642e-01
8.660588086349000353e-06 9.999990674796598311e-01
9.310927445514000349e-06 9.999989220910733279e-01
9.961328681383999835e-06 9.999987661659722749e-01
1.061179624556999941e-05 9.999985997005444993e-01
1.126233459115999982e-05 9.999984226904481410e-01
1.191294817282000047e-05 9.999982351314472551e-01
1.256364144689000047e-05 9.999980370186707379e-01
1.321441887151999989e-05 9.999978283471411267e-01
1.386528490670000002e-05 9.999976091115635457e-01
1.451624401443999955e-05 9.999973793065374261e-01
1.516730065881999998e-05 9.999971389261321786e-01
1.581845930611999981e-05 9.999968879643120756e-01
1.646972442489999847e-05 9.999966264147228667e-01
1.712110048611999887e-05 9.999963542706931108e-01
1.777259196324000134e-05 9.999960715254451182e-01
1.842420333232000094e-05 9.999957781716725114e-01
1.907593907210000160e-05 9.999954742019619980e-01
1.972780366414000013e-05 9.999951596086890104e-01
2.037980159290999878e-05 9.999948343836995157e-01
2.103193734588000075e-05 9.999944985189449520e-01
2.168421541362999913e-05 9.999941520056362387e-01
2.233664028995000132e-05 9.999937948350895445e-01
2.298921647197000115e-05 9.999934269981977097e-01
2.364194846019999951e-05 9.999930484855358293e-01
2.429484075872000059e-05 9.999926592875730824e-01
2.494789787519000014e-05 9.999922593942491833e-01
2.560112432105000036e-05 9.999918487955037349e-01
2.625452461153000161e-05 9.999914274807470971e-01
2.690810326581999842e-05 9.999909954391776878e-01
2.756186480715999885e-05 9.999905526598880101e-01
2.821581376290000116e-05 9.999900991315469057e-01
2.886995466469000025e-05 9.999896348423997772e-01
2.952429204850000135e-05 9.999891597807980537e-01
3.017883045476000067e-05 9.999886739343513131e-01
3.083357442848000325e-05 9.999881772907757149e-01
3.148852851932999974e-05 9.999876698373634243e-01
3.214369728174999941e-05 9.999871515609830563e-01
3.279908527507000048e-05 9.999866224483974220e-01
3.345469706358999751e-05 9.999860824860516972e-01
3.411053721671999928e-05 9.999855316600729793e-01
3.476661030905000053e-05 9.999849699563772010e-01
3.542292092047999810e-05 9.999843973604563008e-01
3.607947363629999829e-05 9.999838138575903868e-01
3.673627304733000093e-05 9.999832194328479584e-01
3.739332375002999841e-05 9.999826140708736322e-01
3.805063034654000313e-05 9.999819977561005269e-01
3.870819744486999969e-05 9.999813704726440156e-01
3.936602965896999790e-05 9.999807322044078628e-01
4.002413160882000126e-05 9.999800829348715059e-01
4.068250792057999951e-05 9.999794226473035508e-01
4.134116322664999960e-05 9.999787513246540804e-01
4.200010216581999791e-05 9.999780689496620134e-01
4.265932938335000117e-05 9.999773755046422741e-01
4.331884953110000196e-05 9.999766709716982893e-01
4.397866726763000316e-05 9.999759553327215444e-01
4.463878725827999817e-05 9.999752285689678111e-01
4.529921417534000090e-05 9.999744906617993312e-01
4.595995269811000219e-05 9.999737415921542416e-01
4.662100751301000276e-05 9.999729813404419909e-01
4.728238331375000253e-05 9.999722098870709175e-01
4.794408480134000242e-05 9.999714272121325020e-01
4.860611668428999901e-05 9.999706332950827337e-01
4.926848367868999858e-05 9.999698281154829616e-01
4.993119050829999923e-05 9.999690116524714290e-01
5.059424190468000016e-05 9.999681838846569137e-01
5.125764260731999758e-05 9.999673447905420565e-01
5.192139736370999706e-05 9.999664943485235824e-01
5.258551092948999931e-05 9.999656325361515607e-01
5.324998806854000256e-05 9.999647593311871141e-01
5.391483355310000336e-05 9.999638747107564285e-01
5.458005216388999749e-05 9.999629786517735264e-01
5.524564869020999756e-05 9.999620711310472920e-01
5.591162793007000179e-05 9.999611521247502299e-01
5.657799469025999955e-05 9.999602216088436801e-01
5.724475378654999988e-05 9.999592795590772631e-01
5.791191004372000297e-05 9.999583259507767163e-01
5.857946829572000121e-05 9.999573607589499202e-01
5.924743338575000015e-05 9.999563839583932578e-01
5.991581016644000280e-05 9.999553955234796732e-01
6.058460349989000315e-05 9.999543954283701686e-01
6.125381825785000439e-05 9.999533836466957260e-01
6.192345932177000065e-05 9.999523601519821892e-01
6.259353158298000194e-05 9.999513249172256035e-01
6.326403994278999765e-05 9.999502779154220145e-01
6.393498931258999448e-05 9.999492191188262824e-01
6.460638461395999525e-05 9.999481484996929348e-01
6.527823077884000174e-05 9.999470660297475888e-01
6.595053274958999822e-05 9.999459716805033649e-01
6.662329547914000504e-05 9.999448654231564149e-01
6.729652393110000311e-05 9.999437472284786743e-01
6.797022307991000111e-05 9.999426170668189728e-01
6.864439791089000363e-05 9.999414749084198917e-01
6.931905342044000578e-05 9.999403207231004620e-01
6.999419461611999381e-05 9.999391544802563869e-01
7.066982651676000516e-05 9.999379761490714280e-01
7.134595415261000585e-05 9.999367856981997704e-01
7.202258256546000654e-05 9.999355830961895730e-01
7.269971680873999885e-05 9.999343683110599734e-01
7.337736194766999542e-05 9.999331413105120303e-01
7.405552305935000511e-05 9.999319020620350829e-01
7.473420523293999699e-05 9.999306505325892269e-01
7.541341356971000410e-05 9.999293866889221727e-01
7.609315318322999429e-05 9.999281104973587464e-01
7.677342919946999631e-05 9.999268219237996691e-01
7.745424675689999551e-05 9.999255209339341643e-01
7.813561100667000623e-05 9.999242074929217683e-01
7.881752711268000288e-05 9.999228815659221281e-01
7.950000025176999410e-05 9.999215431172477908e-01
8.018303561378999447e-05 9.999201921111049440e-01
8.086663840172999326e-05 9.999188285113829178e-01
8.155081383192000326e-05 9.999174522815466037e-01
8.223556713407000009e-05 9.999160633846378987e-01
8.292090355143000465e-05 9.999146617833806205e-01
8.360682834097000647e-05 9.999132474400750370e-01
8.429334677340999610e-05 9.999118203167041141e-01
8.498046413346999571e-05 9.999103803749328501e-01
8.566818571988000662e-05 9.999089275760023598e-01
8.635651684560999568e-05 9.999074618806247372e-01
8.704546283796000606e-05 9.999059832493002453e-01
8.773502903867000044e-05 9.999044916421050422e-01
8.842522080411000299e-05 9.999029870187982061e-01
8.911604350536999329e-05 9.999014693386090169e-01
8.980750252839999877e-05 9.998999385604492307e-01
9.049960327418000278e-05 9.998983946430184400e-01
9.119235115878999759e-05 9.998968375441696921e-01
9.188575161360000435e-05 9.998952672218611726e-01
9.257981008542000474e-05 9.998936836333104372e-01
9.327453203655000397e-05 9.998920867355228781e-01
9.396992294502999360e-05 9.998904764850804483e-01
9.466598830469000105e-05 9.998888528381414398e-01
9.536273362532999935e-05 9.998872157503343461e-01
9.606016443285999966e-05 9.998855651770768294e-01
9.675828626940000110e-05 9.998839010732558652e-01
9.745710469350000256e-05 9.998822233933356562e-01
9.815662528019999966e-05 9.998805320915682415e-01
9.885685362118999946e-05 9.998788271215706125e-01
9.955779532501000159e-05 9.998771084365354334e-01
1.002594560170999935e-04 9.998753759894446480e-01
